,pitcher_id,walks,hits,at-bats,IP,WHIP,cERA
385,493157,34,100,523,114.66666666666663,1.168604651162791,3.688953488372094
386,519168,29,54,224,41.99999999999998,1.9761904761904772,9.857142857142863
387,573244,11,26,84,14.666666666666671,2.522727272727272,8.590909090909088
388,543881,15,57,215,44.333333333333364,1.6240601503759386,3.8571428571428545
389,572038,15,31,128,26.666666666666643,1.7250000000000016,3.0375000000000028
390,523848,23,36,174,38.66666666666663,1.5258620689655187,4.655172413793108
391,514669,7,12,68,15.333333333333337,1.2391304347826084,4.108695652173912
392,573204,0,5,20,4.999999999999999,1.0000000000000002,0.0
393,571893,39,73,367,83.3333333333333,1.3440000000000005,3.6720000000000015
394,592677,7,15,63,13.666666666666673,1.6097560975609748,5.92682926829268
395,553878,100,211,1115,257.0000000000003,1.2101167315175083,2.976653696498051
396,489294,32,48,232,47.99999999999998,1.6666666666666674,5.250000000000003
397,456701,98,304,1079,214.6666666666663,1.8726708074534195,6.7500000000000115
398,517593,172,370,1786,402.333333333333,1.347141673570838,4.004142502071255
399,464416,3,23,82,17.66666666666667,1.4716981132075468,3.5660377358490556
400,572070,138,294,1448,323.0000000000008,1.3374613003095943,3.650154798761601
401,433585,10,27,100,21.66666666666666,1.707692307692308,6.230769230769233
402,460156,18,55,246,53.00000000000009,1.3773584905660354,4.754716981132067
403,407822,191,391,1714,364.6666666666657,1.5959780621572253,4.837294332723961
404,621962,11,20,99,21.666666666666664,1.430769230769231,4.153846153846154
405,607074,240,467,2133,459.9999999999992,1.536956521739133,4.304347826086964
406,434665,11,30,114,24.33333333333332,1.6849315068493158,4.808219178082194
407,592135,82,174,784,172.66666666666674,1.4826254826254819,3.8571428571428554
408,477195,1,1,8,1.9999999999999998,1.0000000000000002,0.0
409,542674,52,82,360,74.33333333333331,1.8026905829596418,5.206278026905831
410,502593,55,162,589,126.66666666666674,1.713157894736841,4.831578947368418
411,504186,10,33,126,26.33333333333331,1.6329113924050647,4.443037974683548
412,594840,45,132,557,123.33333333333351,1.4351351351351331,3.7216216216216162
413,502211,87,185,784,164.66666666666632,1.6518218623481817,5.1376518218623595
414,593576,96,211,1022,224.00000000000014,1.3705357142857135,3.696428571428569
415,607374,76,178,777,163.66666666666686,1.5519348268839086,4.5641547861507075
416,543935,70,246,1081,239.66666666666708,1.3184979137691215,3.5299026425591036
417,534812,66,152,666,141.33333333333354,1.542452830188677,5.476415094339615
418,570663,117,206,1038,221.3333333333337,1.4593373493975879,4.310240963855414
419,434643,39,99,392,78.99999999999999,1.7468354430379749,5.354430379746836
420,592767,72,232,1015,212.33333333333348,1.4317111459968592,5.001569858712712
421,598264,114,222,1042,225.33333333333377,1.4911242603550268,4.433431952662714
422,605135,76,153,700,148.33333333333331,1.5438202247191013,4.186516853932585
423,451661,59,150,747,162.00000000000006,1.290123456790123,3.666666666666665
424,435045,7,16,73,16.333333333333343,1.4081632653061216,4.959183673469385
425,476595,2,0,9,2.333333333333333,0.8571428571428572,0.0
426,518771,13,30,122,24.333333333333318,1.767123287671234,4.068493150684934
427,543942,7,5,30,5.666666666666665,2.11764705882353,12.70588235294118
428,543409,6,0,19,3.6666666666666665,1.6363636363636365,0.0
429,592390,73,201,860,180.3333333333336,1.519408502772641,3.892791127541584
430,475857,17,35,130,23.000000000000007,2.2608695652173907,10.956521739130432
431,435044,3,11,45,9.333333333333332,1.5000000000000002,6.750000000000001
432,516910,30,90,349,76.33333333333337,1.5720524017467241,4.126637554585151
433,606273,76,167,745,159.9999999999997,1.518750000000003,4.4437500000000085
434,543508,15,45,135,23.999999999999993,2.500000000000001,12.375000000000004
435,592222,51,229,907,209.66666666666683,1.3354531001589816,3.348171701112875
436,501870,4,5,24,5.666666666666665,1.5882352941176474,0.0
437,504083,10,37,101,17.33333333333334,2.711538461538461,10.90384615384615
438,605232,138,223,1097,238.33333333333354,1.5146853146853134,4.455944055944052
439,605894,19,84,295,56.99999999999993,1.8070175438596514,7.736842105263167
440,595032,30,83,391,81.66666666666674,1.3836734693877537,4.297959183673465
441,595918,70,157,663,131.66666666666669,1.7240506329113923,5.6734177215189865
442,453222,18,42,172,37.333333333333314,1.6071428571428579,3.3750000000000018
443,542609,39,65,299,61.333333333333314,1.695652173913044,5.869565217391306
444,547179,157,328,1427,308.99999999999966,1.5695792880258916,4.456310679611655
445,542266,21,22,125,24.66666666666665,1.7432432432432443,5.472972972972976
446,605333,14,16,77,15.0,2.0,3.0
447,607405,1,3,7,1.0,4.0,0.0
448,543859,50,123,513,107.33333333333343,1.6118012422360235,5.114906832298132
449,453264,3,8,24,4.333333333333333,2.5384615384615388,0.0
450,608641,11,28,131,29.3333333333333,1.3295454545454561,3.375000000000004
451,444436,17,73,281,65.00000000000007,1.384615384615383,3.8769230769230725
452,519301,62,121,556,118.33333333333326,1.5464788732394377,4.86760563380282
453,592314,217,536,2363,504.6666666666662,1.4920739762219302,4.529722589167772
454,502087,7,19,64,11.666666666666664,2.228571428571429,6.171428571428573
455,517008,102,271,1251,280.66666666666674,1.3289786223277906,3.4311163895486927
456,452027,20,71,275,56.333333333333336,1.6153846153846154,4.313609467455621
457,571577,2,25,74,15.000000000000005,1.7999999999999994,6.599999999999998
458,519151,84,215,993,224.0000000000003,1.3348214285714266,3.6964285714285663
459,594977,4,22,65,12.333333333333336,2.108108108108108,8.027027027027026
460,648737,15,25,147,32.99999999999999,1.2121212121212124,1.6363636363636367
461,605477,4,5,13,1.3333333333333333,6.75,0.0
462,592815,43,101,448,97.66666666666666,1.4744027303754268,3.4095563139931744
463,462515,23,65,301,63.33333333333332,1.3894736842105266,4.831578947368422
464,544928,67,157,746,162.66666666666688,1.377049180327867,4.20491803278688
465,460701,14,51,176,34.66666666666662,1.8750000000000024,7.528846153846164
466,543056,63,124,585,133.33333333333343,1.402499999999999,4.4549999999999965
467,447755,26,33,169,33.3333333333333,1.7700000000000018,6.210000000000006
468,554432,3,3,17,3.3333333333333335,1.7999999999999998,0.0
469,451532,9,53,165,33.999999999999986,1.8235294117647067,6.3529411764705905
470,542587,38,64,286,57.333333333333265,1.7790697674418625,4.709302325581401
471,592662,285,519,2519,549.9999999999991,1.4618181818181841,4.107272727272734
472,543921,5,19,63,12.333333333333329,1.9459459459459467,5.83783783783784
473,346847,17,49,199,41.33333333333334,1.5967741935483868,4.572580645161289
474,450275,35,103,441,94.00000000000011,1.468085106382977,4.882978723404249
475,607359,31,44,211,44.33333333333331,1.6917293233082717,7.511278195488726
476,518748,94,144,749,165.0000000000002,1.4424242424242406,4.854545454545448
477,460024,29,80,367,79.66666666666667,1.3682008368200835,4.179916317991632
478,451775,43,73,405,89.3333333333334,1.2985074626865662,4.432835820895519
479,554234,77,187,748,163.66666666666637,1.6130346232179256,5.389002036659887
480,519008,71,214,835,186.33333333333343,1.529516994633273,4.298747763864041
481,445213,60,204,814,181.00000000000034,1.4585635359115994,3.9281767955801032
482,424325,0,0,6,1.9999999999999998,0.0,0.0
483,458919,20,67,253,53.33333333333343,1.6312499999999972,4.218749999999993
484,136600,1,17,35,5.999999999999999,3.0000000000000004,13.500000000000002
485,502162,3,8,22,3.666666666666667,2.9999999999999996,0.0
486,571479,11,16,95,21.999999999999986,1.227272727272728,2.454545454545456
487,572193,87,152,799,175.00000000000023,1.3657142857142839,3.8571428571428523
488,500724,100,258,1098,237.66666666666632,1.50631136044881,4.809256661991592
489,573064,62,204,835,177.33333333333331,1.5000000000000002,4.212406015037595
490,592789,129,471,2118,485.6666666666665,1.2354152367879208,3.1317776252573792
491,519208,0,1,4,1.0,1.0,0.0
492,519085,48,129,494,99.6666666666668,1.7759197324414693,5.869565217391297
493,518452,175,497,2035,445.6666666666664,1.5078534031413622,4.967838444278238
494,518693,101,133,685,149.00000000000014,1.5704697986577165,3.9261744966442915
495,493117,1,2,8,1.3333333333333333,2.25,0.0
496,489039,1,5,29,6.999999999999997,0.8571428571428574,1.2857142857142863
497,456071,29,81,316,69.66666666666677,1.5789473684210502,4.650717703349275
498,445276,51,166,1000,233.6666666666672,0.9286733238231077,2.388017118402277
499,542432,79,95,491,100.33333333333344,1.734219269102988,5.202657807308965
500,605156,20,74,260,53.000000000000085,1.7735849056603745,6.962264150943385
501,430599,59,177,822,183.00000000000017,1.2896174863387966,3.6393442622950785
502,605541,111,260,1029,205.6666666666668,1.8038897893030783,0.0
503,456027,45,80,375,76.00000000000011,1.6447368421052606,4.973684210526308
504,425626,41,75,304,61.99999999999997,1.8709677419354847,6.822580645161294
505,459429,63,189,811,178.0000000000001,1.4157303370786507,4.752808988764042
506,621121,201,400,1914,434.66666666666504,1.382668711656447,0.0
507,594772,16,32,135,28.333333333333336,1.6941176470588233,4.764705882352941
508,608349,104,162,888,198.33333333333354,1.3411764705882339,3.267226890756299
509,493159,12,30,136,29.666666666666632,1.4157303370786534,3.9438202247191056
510,592869,45,171,637,134.66666666666654,1.6039603960396054,5.413366336633668
511,448802,209,524,2299,514.3333333333329,1.4251458198314981,4.444588464031112
512,543118,59,142,607,127.6666666666668,1.5744125326370741,4.934725848563963
513,544836,74,159,651,129.33333333333343,1.801546391752576,5.775773195876284
514,445163,10,38,168,36.99999999999999,1.2972972972972976,5.351351351351353
515,519326,86,186,913,200.00000000000028,1.359999999999998,3.2849999999999953
516,571735,30,115,420,87.33333333333337,1.6603053435114496,6.183206106870227
517,434540,2,0,4,0.6666666666666666,3.0,0.0
518,475054,63,108,549,121.33333333333331,1.4093406593406597,4.005494505494506
519,543258,8,27,87,16.33333333333333,2.1428571428571437,12.12244897959184
520,605338,4,5,29,6.666666666666665,1.3500000000000003,5.400000000000001
521,450203,204,407,1948,437.66666666666583,1.3960396039603986,3.989337395277997
522,476570,8,22,68,12.0,2.5,3.75
523,543734,120,383,1530,337.9999999999994,1.4881656804733756,4.659763313609476
524,516589,14,17,89,19.33333333333333,1.6034482758620694,6.051724137931036
525,592341,13,50,171,33.33333333333332,1.8900000000000006,6.480000000000002
526,594986,46,117,492,111.00000000000016,1.4684684684684663,4.2162162162162105
527,448281,31,100,574,128.33333333333334,1.0207792207792208,3.0857142857142854
528,593958,187,464,2117,451.99999999999795,1.4402654867256703,4.519911504424799
529,571476,82,148,599,116.66666666666673,1.9714285714285704,6.557142857142853
530,543900,24,43,156,27.666666666666636,2.4216867469879544,6.831325301204827
531,571656,107,200,847,170.33333333333346,1.8023483365949107,6.129158512720152
532,518863,6,20,77,16.33333333333334,1.5918367346938769,5.510204081632651
533,592346,44,70,342,71.00000000000014,1.6056338028168982,4.943661971830976
534,621281,9,31,107,22.000000000000004,1.818181818181818,5.3181818181818175
535,593140,75,166,744,156.00000000000023,1.5448717948717927,5.711538461538453
536,592398,5,14,51,11.333333333333336,1.6764705882352937,3.970588235294117
537,592454,82,128,638,142.00000000000006,1.478873239436619,3.86619718309859
538,515052,20,42,156,30.333333333333314,2.043956043956045,5.934065934065938
539,502051,22,29,167,36.00000000000001,1.4166666666666663,4.999999999999999
540,572788,37,68,310,63.66666666666664,1.6492146596858646,5.089005235602096
541,543557,198,405,1888,420.99999999999864,1.4323040380047551,3.805225653206663
542,500891,3,4,19,3.666666666666667,1.909090909090909,0.0
543,544759,18,49,241,56.66666666666671,1.1823529411764697,4.288235294117644
544,519381,30,57,278,56.66666666666664,1.5352941176470594,5.082352941176473
545,621209,16,37,156,29.99999999999999,1.7666666666666673,7.500000000000003
546,501627,1,0,3,1.0,1.0,0.0
547,605452,85,277,1153,250.99999999999986,1.4422310756972119,4.338645418326696
548,572309,8,17,70,14.333333333333336,1.7441860465116277,4.395348837209301
549,456696,80,204,937,205.00000000000028,1.3853658536585347,3.6878048780487753
550,543380,77,138,634,134.99999999999952,1.5925925925925983,4.866666666666684
551,502264,13,15,83,17.000000000000007,1.647058823529411,6.352941176470585
552,430911,15,25,129,28.666666666666632,1.395348837209304,5.023255813953495
553,592826,173,391,1734,369.33333333333235,1.5270758122743724,5.0442238267148145
554,543045,166,341,1532,317.99999999999943,1.5943396226415123,5.037735849056613
555,445968,26,37,138,25.33333333333332,2.486842105263159,8.17105263157895
556,448855,153,305,1442,302.9999999999991,1.511551155115516,4.2178217821782304
557,547348,1,4,10,1.6666666666666665,3.0000000000000004,0.0
558,429781,8,37,114,22.999999999999986,1.956521739130436,6.652173913043482
559,491696,2,12,25,3.333333333333333,4.2,0.0
560,543903,25,34,157,28.999999999999975,2.0344827586206913,6.206896551724143
561,458678,9,29,103,20.333333333333343,1.8688524590163926,7.524590163934422
562,458730,23,37,141,28.33333333333332,2.1176470588235303,6.670588235294121
563,434378,221,610,3129,691.6666666666692,1.2014457831325256,3.4351807228915536
564,641627,38,79,338,72.6666666666667,1.6100917431192654,3.5917431192660536
565,425796,4,1,11,1.9999999999999998,2.5000000000000004,0.0
566,518653,0,3,6,0.6666666666666666,4.5,0.0
567,545338,1,3,7,0.6666666666666666,6.0,0.0
568,430605,1,1,4,0.6666666666666666,3.0,0.0
569,461815,2,2,6,0.3333333333333333,12.0,0.0
570,518764,2,2,13,3.0,1.3333333333333333,0.0
571,502522,52,113,540,118.33333333333337,1.394366197183098,4.791549295774646
572,592570,15,27,105,20.333333333333336,2.065573770491803,4.4262295081967205
573,506560,0,0,2,0.6666666666666666,0.0,0.0
574,430613,4,8,36,7.9999999999999964,1.5000000000000007,7.8750000000000036
575,605538,119,362,1468,304.6666666666661,1.5787746170678365,5.701312910284474
576,518418,7,5,23,4.0,3.0,0.0
577,453249,33,60,333,76.66666666666666,1.2130434782608697,2.230434782608696
578,571951,89,190,742,148.66666666666666,1.876681614349776,5.751121076233185
579,425543,0,2,4,1.0,2.0,0.0
580,592593,67,234,877,188.66666666666688,1.5954063604240265,4.961130742049464
581,519411,1,2,11,3.0,1.0,0.0
582,519229,2,7,14,1.9999999999999998,4.500000000000001,0.0
583,592181,6,11,54,13.000000000000004,1.3076923076923073,6.230769230769229
584,517059,4,2,15,3.3333333333333335,1.7999999999999998,0.0
585,605388,94,329,1303,274.3333333333331,1.5419198055893089,5.38031591737546
586,594736,39,162,637,138.33333333333337,1.4530120481927706,4.944578313253011
587,514981,8,15,71,15.333333333333332,1.5000000000000002,5.282608695652175
588,595001,68,134,572,117.33333333333337,1.7215909090909085,5.752840909090907
589,592527,16,20,107,22.0,1.6363636363636365,5.7272727272727275
590,592705,12,35,145,31.000000000000014,1.5161290322580638,5.516129032258062
591,571710,112,197,1066,238.66666666666686,1.2946927374301667,3.3938547486033492
592,458690,22,83,301,65.00000000000004,1.6153846153846143,5.95384615384615
593,571760,96,304,1314,288.0000000000001,1.3888888888888884,4.531249999999998
594,467100,159,648,2571,568.0000000000002,1.4207746478873233,4.579225352112674
595,456496,12,22,113,24.99999999999998,1.3600000000000012,4.320000000000004
596,608167,5,16,53,9.999999999999998,2.1000000000000005,7.200000000000001
597,541652,75,112,520,105.33333333333324,1.775316455696204,6.750000000000005
598,543542,66,77,425,90.33333333333348,1.5830258302583,4.383763837638369
599,489267,1,2,10,1.9999999999999998,1.5000000000000002,0.0
600,519169,8,26,80,14.333333333333341,2.372093023255813,10.674418604651157
601,500610,25,98,401,85.33333333333339,1.4414062499999991,4.640624999999997
602,543698,4,15,46,8.333333333333332,2.2800000000000002,5.4
603,571510,172,471,1986,399.99999999999926,1.607500000000003,5.82750000000001
604,571927,137,380,1652,367.33333333333263,1.407441016333941,4.214156079854818
605,538506,1,4,16,2.333333333333333,2.1428571428571432,0.0
606,592781,5,14,44,6.999999999999998,2.714285714285715,15.428571428571432
607,502010,9,28,84,15.333333333333337,2.4130434782608687,9.391304347826084
608,502462,6,21,74,15.666666666666677,1.7234042553191478,7.468085106382974
609,502281,2,1,7,1.3333333333333333,2.25,0.0
610,519043,225,586,2383,490.00000000000057,1.6551020408163246,5.730612244897952
611,605228,77,210,1002,232.00000000000045,1.2370689655172389,3.064655172413787
612,430912,113,331,1240,247.33333333333292,1.7951482479784397,6.1859838274932715
613,544365,15,30,122,24.66666666666665,1.8243243243243255,5.472972972972976
614,573185,217,453,2166,458.00000000000017,1.4628820960698685,4.558951965065501
615,598287,61,110,526,112.33333333333334,1.522255192878338,4.887240356083086
616,592612,66,123,541,114.66666666666664,1.6482558139534886,5.258720930232559
617,467094,27,87,332,69.00000000000011,1.6521739130434756,5.99999999999999
618,571578,207,638,2691,597.6666666666679,1.4138315672057975,4.1862799776910125
619,453385,178,527,2031,447.0000000000009,1.577181208053688,4.8724832214765
620,543716,17,49,165,31.33333333333332,2.106382978723405,8.329787234042556
621,594815,9,29,99,19.0,2.0,7.105263157894737
622,429722,177,480,2190,473.000000000001,1.3890063424947117,4.090909090909082
623,572403,54,134,576,125.6666666666667,1.4960212201591507,5.156498673740051
624,474668,29,59,214,37.33333333333331,2.357142857142859,7.232142857142862
625,527055,79,136,713,157.00000000000003,1.3694267515923564,2.9808917197452223
626,518526,0,6,17,3.3333333333333335,1.7999999999999998,29.7
627,594951,26,34,198,41.999999999999986,1.428571428571429,5.571428571428573
628,542923,7,14,46,7.666666666666664,2.7391304347826098,10.565217391304351
629,457448,6,19,69,14.666666666666671,1.704545454545454,7.3636363636363615
630,444836,4,8,33,6.666666666666664,1.8000000000000007,4.050000000000002
631,425835,6,16,46,6.666666666666665,3.3000000000000007,10.800000000000002
632,571521,23,32,153,32.333333333333314,1.7010309278350526,5.845360824742271
633,545404,6,10,39,6.999999999999997,2.2857142857142865,9.000000000000004
634,572889,0,2,2,0.0,,
635,516769,2,4,27,7.33333333333333,0.8181818181818186,0.0
636,527048,213,630,2408,515.666666666668,1.63477698771816,5.131221719457001
637,400089,1,8,25,4.999999999999999,1.8000000000000003,7.200000000000001
638,450665,44,95,390,78.0000000000001,1.7820512820512797,6.230769230769223
639,598271,51,139,574,117.99999999999983,1.610169491525426,4.500000000000006
640,518420,8,11,59,12.000000000000004,1.5833333333333328,7.499999999999998
641,593582,6,9,36,5.666666666666666,2.647058823529412,11.11764705882353
642,605400,172,493,2334,541.0000000000008,1.2292051756007376,3.5268022181145975
643,643327,200,416,1906,426.6666666666669,1.4437499999999992,4.5984374999999975
644,545346,9,19,65,11.666666666666664,2.4000000000000004,3.857142857142858
645,571584,16,46,162,31.99999999999999,1.9375000000000007,7.593750000000003
646,580792,46,90,434,89.6666666666667,1.5167286245353153,4.416356877323419
647,571787,58,99,408,79.66666666666673,1.9707112970711282,6.100418410041836
648,572102,55,107,440,84.33333333333337,1.9209486166007896,6.083003952569167
649,543094,0,2,5,1.0,2.0,0.0
650,474284,29,40,204,38.99999999999999,1.7692307692307696,6.461538461538463
651,621408,19,27,125,24.33333333333333,1.89041095890411,4.808219178082193
652,572308,28,56,243,50.99999999999999,1.647058823529412,5.647058823529412
653,425560,0,0,3,0.6666666666666666,0.0,0.0
654,607068,1,6,18,3.666666666666667,1.909090909090909,0.0
655,623395,74,92,468,91.99999999999996,1.8043478260869574,5.184782608695655
656,599998,25,30,163,34.666666666666664,1.5865384615384617,4.673076923076923
657,596064,48,85,375,74.00000000000011,1.7972972972972945,5.95945945945945
658,592351,177,498,2112,456.99999999999983,1.4770240700218824,5.002188183807442
659,489138,1,0,3,0.6666666666666666,1.5,0.0
660,622663,160,454,2132,479.0000000000017,1.2818371607515613,3.795407098121072
661,608648,82,328,1255,273.66666666666623,1.498172959805118,5.722289890377597
662,429780,12,34,159,35.99999999999997,1.2777777777777788,5.750000000000004
663,518858,49,97,534,122.66666666666681,1.1902173913043463,2.788043478260866
664,607457,143,150,939,204.33333333333366,1.4339314845024447,3.4355628058727516
665,592091,19,55,218,45.66666666666664,1.6204379562043805,4.5328467153284695
666,594857,18,40,160,30.999999999999993,1.8709677419354842,6.096774193548389
667,453203,1,0,4,1.0,1.0,0.0
668,542888,24,46,239,53.999999999999986,1.2962962962962967,3.1666666666666674
669,429400,27,27,125,24.0,2.25,9.375
670,607067,64,131,588,126.33333333333309,1.5435356200527734,4.9868073878628065
671,543424,57,157,590,118.6666666666669,1.8033707865168505,6.8258426966292
672,502166,2,7,23,3.3333333333333335,2.6999999999999997,0.0
673,458708,67,492,1883,416.33333333333337,1.342674139311449,5.036829463570856
674,493247,68,126,610,138.6666666666668,1.3990384615384601,3.7644230769230735
675,543607,9,16,67,12.666666666666673,1.9736842105263148,4.973684210526313
676,449170,7,13,56,10.0,2.0,7.2
677,456121,0,0,1,0.3333333333333333,0.0,0.0
678,459967,7,16,84,19.000000000000004,1.2105263157894735,3.3157894736842097
679,543518,4,12,35,6.333333333333332,2.5263157894736845,9.947368421052634
680,595191,121,379,1622,344.33333333333354,1.452081316553726,4.338818973862534
681,150116,16,46,162,31.999999999999957,1.9375000000000027,6.750000000000009
682,605317,3,13,31,4.999999999999999,3.2000000000000006,18.000000000000004
683,444446,14,17,77,14.33333333333334,2.1627906976744176,8.162790697674415
684,519186,13,21,92,17.66666666666667,1.924528301886792,6.11320754716981
685,434137,9,20,85,19.000000000000007,1.5263157894736836,4.736842105263156
686,501563,22,43,201,43.99999999999997,1.4772727272727282,5.113636363636367
687,545064,12,28,108,22.999999999999996,1.7391304347826089,3.91304347826087
688,468504,238,487,2306,499.6666666666671,1.4509673115410262,4.3228819212808505
689,453895,0,2,8,1.6666666666666665,1.2000000000000002,0.0
690,430404,0,3,6,1.0,3.0,0.0
691,543261,5,34,90,17.666666666666664,2.207547169811321,9.169811320754718
692,611093,40,83,385,77.33333333333329,1.5905172413793114,5.353448275862072
693,594742,48,127,527,104.66666666666676,1.6719745222929923,6.191082802547766
694,605226,7,16,72,14.666666666666664,1.5681818181818183,4.90909090909091
695,623430,49,121,634,136.00000000000014,1.2499999999999987,4.235294117647054
696,602083,14,21,87,16.999999999999993,2.0588235294117654,7.411764705882356
697,489002,16,21,104,18.000000000000004,2.0555555555555554,6.999999999999998
698,594835,51,238,889,193.3333333333334,1.494827586206896,4.701724137931033
699,593423,55,127,502,103.00000000000011,1.766990291262134,5.330097087378635
700,425856,16,34,179,40.99999999999997,1.219512195121952,3.9512195121951246
701,518397,69,148,663,157.00000000000023,1.3821656050955393,3.210191082802543
702,457732,24,51,244,52.33333333333334,1.43312101910828,5.331210191082802
703,605396,17,45,179,36.3333333333333,1.7064220183486254,6.688073394495419
704,605200,148,463,1922,421.0000000000005,1.4513064133016609,4.361045130641325
705,595235,8,14,57,10.333333333333329,2.129032258064517,5.225806451612906
706,543964,42,57,310,67.33333333333334,1.47029702970297,2.94059405940594
707,592426,56,123,498,99.00000000000004,1.8080808080808073,5.727272727272725
708,543803,0,3,13,2.6666666666666665,1.125,0.0
709,516414,18,29,131,26.66666666666665,1.762500000000001,4.387500000000003
710,612272,2,5,24,5.333333333333332,1.3125000000000002,0.0
711,572021,54,108,491,103.66666666666677,1.5627009646302235,3.385852090032151
712,605304,29,78,300,60.33333333333326,1.7734806629834277,6.265193370165754
713,543594,12,35,134,25.333333333333314,1.8552631578947383,6.039473684210531
714,605218,92,83,643,150.3333333333335,1.1640798226164066,0.0
715,488786,59,89,439,90.00000000000006,1.6444444444444435,4.499999999999997
716,516714,29,52,216,42.33333333333332,1.9133858267716541,4.251968503937009
717,543901,18,79,307,71.33333333333329,1.3598130841121505,5.0467289719626205
718,596331,10,17,86,17.66666666666667,1.5283018867924525,2.0377358490566033
719,518715,86,149,746,164.66666666666694,1.427125506072872,3.3886639676113304
720,594762,2,1,12,3.0,1.0,0.0
721,573186,171,545,2245,514.3333333333351,1.3920933246921534,4.129617627997393
722,448179,155,298,1647,371.66666666666504,1.2188340807174942,3.26905829596414
723,543351,1,7,20,4.333333333333333,1.8461538461538463,0.0
724,544725,1,1,5,1.0,2.0,0.0
725,493351,1,1,5,1.0,2.0,0.0
726,572362,18,140,564,133.66666666666634,1.1820448877805514,4.511221945137168
727,543391,19,77,262,50.99999999999999,1.8823529411764708,5.647058823529412
728,217096,6,12,37,6.333333333333332,2.842105263157895,11.36842105263158
729,595465,34,61,325,74.6666666666668,1.2723214285714264,3.25446428571428
730,553872,0,3,22,5.999999999999998,0.5000000000000001,0.0
731,605288,10,14,67,14.000000000000002,1.714285714285714,3.214285714285714
732,605347,30,75,291,62.333333333333414,1.6844919786096235,5.197860962566838
733,457456,1,3,11,2.333333333333333,1.7142857142857144,0.0
734,400085,0,2,5,1.0,2.0,0.0
735,493200,59,175,851,187.33333333333354,1.249110320284696,3.074733096085406
736,545332,48,82,402,85.33333333333341,1.5234374999999987,4.429687499999996
737,488748,78,110,681,140.66666666666683,1.3364928909952591,3.3909952606635034
738,606131,151,431,1598,342.66666666666663,1.6984435797665371,5.594357976653697
739,592127,33,49,224,44.99999999999997,1.8222222222222233,6.600000000000004
740,449104,16,34,155,30.333333333333297,1.6483516483516503,4.747252747252753
741,501817,51,137,603,135.00000000000017,1.3925925925925908,3.7333333333333285
742,543022,258,375,1795,391.33333333333286,1.6175468483816033,4.737649063032373
743,628317,145,386,1810,403.33333333333235,1.316528925619838,4.105785123966952
744,502028,82,165,713,154.33333333333346,1.6004319654427632,4.781857451403884
745,621199,56,140,638,143.66666666666688,1.3642691415313204,4.259860788863103
746,458537,12,15,53,7.666666666666663,3.521739130434784,10.565217391304353
747,607231,93,162,785,167.66666666666634,1.5208747514910566,4.294234592445337
748,605164,166,449,1925,404.6666666666665,1.519769357495882,5.18204283360791
749,596112,90,139,616,120.66666666666661,1.8977900552486195,6.041436464088401
750,621385,35,90,359,71.66666666666661,1.7441860465116292,5.400000000000004
751,607352,98,290,1142,242.99999999999983,1.5967078189300423,5.259259259259263
752,606965,67,171,920,211.66666666666646,1.1244094488188987,3.061417322834649
753,548389,73,288,1229,280.9999999999993,1.2846975088968002,3.7153024911032118
754,570666,50,151,641,139.33333333333348,1.4425837320574146,5.102870813397123
755,456167,87,192,848,163.6666666666665,1.7046843177189428,6.488798370672105
756,425426,20,60,232,50.33333333333341,1.5894039735099315,4.4701986754966825
757,501936,1,2,15,4.333333333333333,0.6923076923076924,0.0
758,543532,17,23,84,13.666666666666664,2.9268292682926833,11.853658536585368
759,519437,19,29,158,33.666666666666636,1.425742574257427,4.0099009900990135
760,543017,39,32,207,44.6666666666667,1.589552238805969,3.4253731343283556
761,657670,12,23,86,16.66666666666667,2.099999999999999,5.939999999999999
762,573124,63,164,762,174.666666666667,1.2996183206106846,3.4007633587786197
763,571882,34,105,449,98.33333333333337,1.4135593220338978,4.118644067796609
764,595345,18,42,203,44.333333333333314,1.3533834586466171,4.669172932330829
765,621295,40,125,545,120.33333333333337,1.3711911357340716,3.814404432132963
766,502457,6,15,48,8.666666666666664,2.423076923076924,9.346153846153848
767,571035,21,28,112,20.000000000000007,2.4499999999999993,6.299999999999998
768,643325,3,11,44,10.0,1.4,4.5
769,608032,48,89,397,79.33333333333339,1.72689075630252,5.899159663865542
770,643297,6,16,55,10.333333333333334,2.129032258064516,4.354838709677419
771,570714,16,41,154,30.66666666666662,1.8586956521739157,5.576086956521747
772,605483,175,318,1654,372.9999999999999,1.3217158176943704,3.160857908847186
773,594760,45,87,343,66.00000000000017,1.999999999999995,8.045454545454525
774,501697,69,135,572,120.3333333333335,1.6952908587257594,3.814404432132959
775,592811,60,161,705,155.3333333333336,1.4227467811158774,4.751072961373382
776,572990,17,22,91,16.666666666666675,2.339999999999999,11.339999999999995
777,456124,1,8,23,5.0,1.8,0.0
778,621244,175,364,1698,358.66666666666674,1.502788104089219,4.943308550185873
779,457779,1,7,15,2.333333333333333,3.428571428571429,0.0
780,605242,150,414,1885,423.6666666666659,1.3312352478363518,4.099921321793871
781,640455,146,443,1947,425.33333333333246,1.384796238244517,4.295454545454554
782,657205,41,31,182,33.33333333333334,2.1599999999999993,5.399999999999999
783,534947,82,188,820,171.99999999999977,1.5697674418604672,5.546511627906984
784,543169,62,128,565,126.33333333333343,1.5039577836411597,3.562005277044852
785,544150,42,112,491,109.6666666666666,1.404255319148937,4.759878419452891
